unit,page,part,language_name,lang_code,text
MAT/MA104-CarPurchase,3,5,Croatian,hrv-HRV,"C
(
)
x2
yx
√x
1/x
π
÷
7
8
9
x
4
5
6
–
1
2
3
+
0
.
+/-
="
MAT/MA104-CarPurchase,1,1,Czech,ces-CZE,Kalkulačkaclose
MAT/MA104-CarPurchase,1,2,Czech,ces-CZE,PISA
MAT/MA104-CarPurchase,1,3,Czech,ces-CZE,"Nákup auta   Úvod
Přečti si úvod. Pak klikni na šipku DALŠÍ.
NÁKUP AUTA
Táňa by si ráda koupila nové auto. Chce vědět, kolik bude auto stát a na kolik přijde jeho provoz v prvním roce.
Na internetu si našla kalkulačku odhadu nákladůa předpokládá, že:
V letošním roce ujede asi 20 000 km.
Průměrná cena paliva bude 1,54 zedu za litr.
Odhadované náklady na údržbu budou v prvním roce 250 zedů.
KALKULAČKA ODHADU NÁKLADŮ
Cena auta (zedy)
Spotřeba paliva (l/100 km)
Odhad ujeté vzdálenosti (km)
Průměrná cena paliva (zedy/l)
Odhadované náklady na údržbu (zedy)
Vymazat
Vypočítat"
MAT/MA104-CarPurchase,1,4,Czech,ces-CZE,"C
(
)
x2
yx
√x
1/x
π
÷
7
8
9
·
4
5
6
–
1
2
3
+
0
,
+/-
="
MAT/MA104-CarPurchase,2,1,Czech,ces-CZE,Kalkulačkaclose
MAT/MA104-CarPurchase,2,2,Czech,ces-CZE,PISA
MAT/MA104-CarPurchase,2,3,Czech,ces-CZE,"NÁKUP AUTA
Ceny a spotřeba paliva čtyř aut, jejichž nákup Táňa zvažuje, jsou uvedeny v tabulce.
Spotřeba paliva je počet litrů pohonných hmot potřebný k ujetí 100 kilometrů. Je to odhad na základě kombinace jízdy ve městě i po dálnici.
Auto A
Auto B
Auto C
Auto D
Cena auta (zedy)
Cena auta zahrnuje všechny daně a registrační poplatky.
8 000
8 700
9 900
10 500
Spotřeba paliva
(l/100 km)
18,9
15,7
12,4
14,1
Některá políčka v kalkulačce odhadu nákladů byla vyplněna na základě Tániných odhadů.
KALKULAČKA ODHADU NÁKLADŮ
Cena auta (zedy)
Spotřeba paliva (l/100 km)
Odhad ujeté vzdálenosti (km)
20 000
Průměrná cena paliva (zedy/l)
1,54
Odhadované náklady na údržbu (zedy)
250
Vymazat
Vypočítat
VÝSLEDKY
closeOK"
MAT/MA104-CarPurchase,2,4,Czech,ces-CZE,"Nákup auta   Otázka 1 / 2
Jak používat kalkulačku odhadu nákladů
Kalkulačka odhadu nákladů spočítá, kolik bude stát nákup a provoz auta v prvním roce.
Při používání kalkulačky odhadu dodržuj tyto kroky:
Zadej cenu auta.
Zadej spotřebu paliva.
Klikni na tlačítko „Vypočítat“. Výsledek se zobrazí v tabulce s výsledky.
Pro další výpočty klikni na „Vymazat“, zadej nové hodnoty, pak znovu klikni na tlačítko „Vypočítat“.
Řádek s údaji můžeš odstranit kliknutím na tlačítko „Odstranit“ vedle tohoto řádku.
Prostuduj si úlohu „Nákup auta“ na pravé straně. S využitím kalkulačky odhadu nákladů odpověz na otázku. Odpověz na otázku kliknutím na jednu z možností.
Návod práce s kalkulačkou odhadu nákladů zobrazíš kliknutím na „Jak používat kalkulačku odhadu nákladů“ výše.
Které auto bude podle Tániných odhadů (nákup a roční provoz) nejlevnější?
Auto A
Auto B
Auto C
Auto D"
MAT/MA104-CarPurchase,2,5,Czech,ces-CZE,"C
(
)
x2
yx
√x
1/x
π
÷
7
8
9
·
4
5
6
–
1
2
3
+
0
,
+/-
="
MAT/MA104-CarPurchase,3,1,Czech,ces-CZE,Kalkulačkaclose
MAT/MA104-CarPurchase,3,2,Czech,ces-CZE,PISA
MAT/MA104-CarPurchase,3,3,Czech,ces-CZE,"NÁKUP AUTA
Ceny a spotřeba paliva čtyř aut, jejichž nákup Táňa zvažuje, jsou uvedeny v tabulce.
Spotřeba paliva je počet litrů pohonných hmot potřebný k ujetí 100 kilometrů. Je to odhad na základě kombinace jízdy ve městě i po dálnici.
Auto A
Auto B
Auto C
Auto D
Cena auta (zedy)
Cena auta zahrnuje všechny daně a registrační poplatky.
8 000
8 700
9 900
10 500
Spotřeba paliva
(l/100 km)
18,9
15,7
12,4
14,1"
MAT/MA104-CarPurchase,3,4,Czech,ces-CZE,"Nákup auta   Otázka 2 / 2
Prostuduj si úlohu „Nákup auta“ na pravé straně. Odpověz na otázku kliknutím na jednu z
možností.
Prodejní cena ojetého auta je odhadovaná cena, za kterou by se auto později dalo prodat.
U auta ve vynikajícím stavu se každý rok sníží jeho prodejní cena o 5 %.
Jaká bude přibližná prodejní cena auta (v zedech), pokud se Táňa rozhodne koupit auto D a po třech letech ho ve vynikajícím stavu prodá?
1 575
8 925
9 000
9 975"
MAT/MA104-CarPurchase,3,5,Czech,ces-CZE,"C
(
)
x2
yx
√x
1/x
π
÷
7
8
9
·
4
5
6
–
1
2
3
+
0
,
+/-
="
MAT/MA104-CarPurchase,1,1,Danish,dan-DNK,Lommeregnerclose
MAT/MA104-CarPurchase,1,2,Danish,dan-DNK,PISA
MAT/MA104-CarPurchase,1,3,Danish,dan-DNK,"Bilkøb  Introduktion
Læs introduktionen. Klik derefter på NÆSTE-pilen.
BILKØB
Tanja planlægger at købe en ny bil. Hun ønsker at vide, hvor meget det koster at købe en bil og køre i den det første år.
Hun finder omkostningsestimatoren online og foretager følgende estimater:
Hun estimerer, at hun vil køre 20.000 km i år.
Den gennemsnitlige brændstofpris er 1,54 zed per liter.
Hun estimerer vedligeholdelsesomkostningerne til at være 250 zed det første år.
OMKOSTNINGSESTIMATOR
Bilens pris (i zed)
Brændstofforbrug (L/100 km)
Estimeret kørt distance (km)
Gennemsnitlig pris på brændstof (zed/L)
Estimerede vedligeholdelsesomkostninger (zed)
Ryd
Beregn"
MAT/MA104-CarPurchase,1,4,Danish,dan-DNK,"C
(
)
x2
yx
√x
1/x
π
÷
7
8
9
x
4
5
6
–
1
2
3
+
0
,
+/-
="
MAT/MA104-CarPurchase,2,1,Danish,dan-DNK,Lommeregnerclose
MAT/MA104-CarPurchase,2,2,Danish,dan-DNK,PISA
MAT/MA104-CarPurchase,2,3,Danish,dan-DNK,"BILKØB
Priserne og brændstofforbruget for fire biler, som Tanja overvejer at købe, er vist i tabellen nedenfor.
Brændstofforbruget er det antal liter brændstof, der skal bruges til at køre 100 kilometer. Det er et estimat baseret på en kombination af by- og motorvejskørsel.
Bil A
Bil B
Bil C
Bil D
Bilens pris (i zed)
Bilens pris er inklusive alle afgifter og registreringsgebyrer.
8.000
8.700
9.900
10.500
Brændstofforbrug
(L/100 km)
18,9
15,7
12,4
14,1
Nogle af cellerne i omkostningsestimatoren er udfyldt på grundlag af Tanjas estimater.
OMKOSTNINGSESTIMATOR
Bilens pris (i zed)
Brændstofforbrug (L/100 km)
Estimeret kørt distance (km)
20.000
Gennemsnitlig pris på brændstof (zed/L)
1,54
Estimerede vedligeholdelsesomkostninger (zed)
250
Ryd
Beregn
RESULTATER
closeOk"
MAT/MA104-CarPurchase,2,4,Danish,dan-DNK,"Bilkøb  Spørgsmål 1 / 2
Sådan bruges omkostningsestimatoren
Omkostningsestimatoren fastsætter, hvor meget det koster at købe en bil og køre i den det første år.
Følg disse trin for at bruge estimatoren:
Indtast bilens pris.
Indtast brændstofforbruget.
Klik på ""Beregn""-knappen. Resultatet vises i resultattabellen.
For at køre yderligere beregninger så klik på ""Ryd""; indtast de nye værdier, og klik dernæst på ""Beregn""-knappen igen.
For at slette en datarække fra resultattabellen så klik på sletknappen ved siden af denne række.
Tag udgangspunkt i informationen i ""Bilkøb"" til højre. Anvend omkostningsestimatoren til at hjælpe dig med at besvare spørgsmålet nedenfor. Klik på én af svarmulighederne for at besvare spørgsmålet.
Klik på ""Sådan bruges omkostningsestimatoren"" ovenfor for at se, hvordan du bruger omkostningsestimatoren.
Hvilken bil koster mindst at købe og køre i det første år ud fra Tanjas estimater?
Bil A
Bil B
Bil C
Bil D"
MAT/MA104-CarPurchase,2,5,Danish,dan-DNK,"C
(
)
x2
yx
√x
1/x
π
÷
7
8
9
x
4
5
6
–
1
2
3
+
0
,
+/-
="
MAT/MA104-CarPurchase,3,1,Danish,dan-DNK,Lommeregnerclose
MAT/MA104-CarPurchase,3,2,Danish,dan-DNK,PISA
MAT/MA104-CarPurchase,3,3,Danish,dan-DNK,"BILKØB
Priserne og brændstofforbruget for fire biler, som Tanja overvejer at købe, er vist i tabellen nedenfor.
Brændstofforbruget er det antal liter brændstof, der skal bruges til at køre 100 kilometer. Det er et estimat baseret på en kombination af by- og motorvejskørsel.
Bil A
Bil B
Bil C
Bil D
Bilens pris (i zed)
Bilens pris er inklusive alle afgifter og registreringsgebyrer.
8.000
8.700
9.900
10.500
Brændstofforbrug
(L/100 km)
18,9
15,7
12,4
14,1"
MAT/MA104-CarPurchase,3,4,Danish,dan-DNK,"Bilkøb  Spørgsmål 2 / 2
Tag udgangspunkt i informationen i ""Bilkøb"" til højre. Klik på én af svarmulighederne for at besvare spørgsmålet.
En bils videresalgspris er den estimerede pris, den kan videresælges til på et senere tidspunkt.
For en bil, som fortsat er i rigtig god stand, vil videresalgsprisen falde med 5 % om året.
Hvis Tanja beslutter at købe bil D og videresælge den efter tre år, hvor høj vil den omtrentlige videresalgspris på bilen i zed så være på dette tidspunkt, hvis den fortsat er i rigtig god stand?
1.575
8.925
9.000
9.975"
MAT/MA104-CarPurchase,3,5,Danish,dan-DNK,"C
(
)
x2
yx
√x
1/x
π
÷
7
8
9
x
4
5
6
–
1
2
3
+
0
,
+/-
="
MAT/MA104-CarPurchase,1,1,Dutch,nld-NLD,Rekenmachineclose
MAT/MA104-CarPurchase,1,2,Dutch,nld-NLD,PISA
MAT/MA104-CarPurchase,1,3,Dutch,nld-NLD,"Aankoop auto  Inleiding
Lees de inleiding. Klik daarna op de pijl VOLGENDE.
AANKOOP AUTO
Tanja is van plan een nieuwe auto te kopen. Ze wil weten hoeveel het kost om een auto te kopen en er het eerste jaar in te rijden.
Ze vindt deze Kostenschatter op internet en maakt de volgende schattingen:
Ze zal dit jaar een geschatte afstand van 20 000 km afleggen.
De gemiddelde brandstofkosten zullen 1,54 zed per liter zijn.
De geschatte onderhoudskosten zijn 250 zed in het eerste jaar.
KOSTENSCHATTER
Autoprijs (zed)
Brandstofverbruik (l/100 km)
Geschatte gereden afstand (km)
Gemiddelde brandstofkosten (zed/l)
Geschatte onderhoudskosten (zed)
Wissen
Berekenen"
MAT/MA104-CarPurchase,1,4,Dutch,nld-NLD,"C
(
)
x2
yx
√x
1/x
π
÷
7
8
9
x
4
5
6
–
1
2
3
+
0
,
+/-
="
MAT/MA104-CarPurchase,2,1,Dutch,nld-NLD,Rekenmachineclose
MAT/MA104-CarPurchase,2,2,Dutch,nld-NLD,PISA
MAT/MA104-CarPurchase,2,3,Dutch,nld-NLD,"AANKOOP AUTO
De prijzen en het brandstofverbruik van vier auto's die Tanja overweegt te kopen, worden getoond in onderstaande tabel.
Brandstofverbruik is het aantal liters brandstof dat nodig is om 100 kilometer te rijden. Het is een schatting op basis van een combinatie van rijden in de stad en op de snelweg.
Auto A
Auto B
Auto C
Auto D
Autoprijs (zed)
Autoprijs is inclusief alle belastingen en registratiekosten.
8000
8700
9900
10 500
Brandstofverbruik
(l/100 km)
18,9
15,7
12,4
14,1
Sommige cellen in de Kostenschatter zijn ingevuld op basis van Tanja's schattingen.
KOSTENSCHATTER
Autoprijs (zed)
Brandstofverbruik (l/100 km)
Geschatte gereden afstand (km)
20 000
Gemiddelde brandstofkosten (zed/l)
1,54
Geschatte onderhoudskosten (zed)
250
Wissen
Berekenen
RESULTATEN
closeOK"
MAT/MA104-CarPurchase,2,4,Dutch,nld-NLD,"Aankoop auto  Vraag 1 / 2
Hoe je de Kostenschatter moet gebruiken
De Kostenschatter zal bepalen hoeveel het kost om een auto te kopen en er het eerste jaar in te rijden.
Volg deze stappen om de Kostenschatter te gebruiken:
Vul de Autoprijs in.
Vul het Brandstofverbruik in.
Klik op de knop 'Berekenen'. Het resultaat wordt in de Resultatentabel getoond.
Om meer berekeningen uit te voeren, klik op 'Wissen', vul nieuwe waarden in en klik opnieuw op de knop 'Berekenen'.
Om een rij gegevens uit de Resultatentabel te wissen, klik je op de knop wissen naast die rij.
Raadpleeg 'Aankoop auto' aan de rechterkant. Gebruik de Kostenschatter als hulpmiddel bij het beantwoorden van de onderstaande vraag. Beantwoord de vraag door één van de opties aan te klikken.
Om te zien hoe je de Kostenschatter gebruikt, klik je op 'Hoe je de Kostenschatter moet gebruiken' hierboven.
Welke auto zou Tanja, op basis van haar schattingen, het minste kosten om te kopen en in te rijden in het eerste jaar?
Auto A
Auto B
Auto C
Auto D"
MAT/MA104-CarPurchase,2,5,Dutch,nld-NLD,"C
(
)
x2
yx
√x
1/x
π
÷
7
8
9
x
4
5
6
–
1
2
3
+
0
,
+/-
="
MAT/MA104-CarPurchase,3,1,Dutch,nld-NLD,Rekenmachineclose
MAT/MA104-CarPurchase,3,2,Dutch,nld-NLD,PISA
MAT/MA104-CarPurchase,3,3,Dutch,nld-NLD,"AANKOOP AUTO
De prijzen en het brandstofverbruik van vier auto's die Tanja overweegt te kopen, worden getoond in onderstaande tabel.
Brandstofverbruik is het aantal liters brandstof dat nodig is om 100 kilometer te rijden. Het is een schatting op basis van een combinatie van rijden in de stad en op de snelweg.
Auto A
Auto B
Auto C
Auto D
Autoprijs (zed)
Autoprijs is inclusief alle belastingen en registratiekosten.
8000
8700
9900
10 500
Brandstofverbruik
(l/100 km)
18,9
15,7
12,4
14,1"
MAT/MA104-CarPurchase,3,4,Dutch,nld-NLD,"Aankoop auto  Vraag 2 / 2
Raadpleeg 'Aankoop auto' aan de rechterkant. Beantwoord de vraag door één van de opties aan te klikken.
De doorverkoopprijs van een auto is de geschatte prijs waarvoor hij later kan worden doorverkocht.
Voor een auto die in uitstekende staat blijft, zal de doorverkoopprijs elk jaar met 5% dalen.
Als Tanja besluit om auto D te kopen en deze na drie jaar in uitstekende staat door te verkopen, wat zal dan ongeveer de doorverkoopprijs van de auto in zed zijn?
1575
8925
9000
9975"
MAT/MA104-CarPurchase,3,5,Dutch,nld-NLD,"C
(
)
x2
yx
√x
1/x
π
÷
7
8
9
x
4
5
6
–
1
2
3
+
0
,
+/-
="
MAT/MA104-CarPurchase,1,1,English,eng-CAN,Calculatorclose
MAT/MA104-CarPurchase,1,2,English,eng-CAN,PISA
MAT/MA104-CarPurchase,1,3,English,eng-CAN,"Car Purchase  Introduction
Read the introduction. Then click on the NEXT arrow.
CAR PURCHASE
Tania is planning to purchase a new car. She wants to know how much it will cost to purchase a car and drive it for the first year.
She finds this Cost Estimator online and makes the following estimates:
She will drive an estimated distance of 20 000 km this year.
The average cost of fuel will be 1.54 zeds per litre.
The estimated maintenance costs are 250 zeds in the first year.
COST ESTIMATOR
Car Price (zeds)
Fuel Consumption (L/100 km)
Estimated Distance Driven (km)
Average Cost of Fuel (zeds/L)
Estimated Maintenance Costs (zeds)
Clear
Calculate"
MAT/MA104-CarPurchase,1,4,English,eng-CAN,"C
(
)
x2
yx
√x
1/x
π
÷
7
8
9
x
4
5
6
–
1
2
3
+
0
.
+/-
="
MAT/MA104-CarPurchase,2,1,English,eng-CAN,Calculatorclose
MAT/MA104-CarPurchase,2,2,English,eng-CAN,PISA
MAT/MA104-CarPurchase,2,3,English,eng-CAN,"CAR PURCHASE
The prices and fuel consumption of four cars that Tania is considering purchasing are shown in the table below.
Fuel consumption is the number of litres of fuel needed to drive 100 kilometres. It is an estimate based on a combination of city and highway driving.
Car A
Car B
Car C
Car D
Car Price (zeds)
Car price includes all taxes and registration fees.
8000
8700
9900
10 500
Fuel Consumption
(L/100 km)
18.9
15.7
12.4
14.1
Some of the cells in the Cost Estimator have been filled in based on Tania’s estimates.
COST ESTIMATOR
Car Price (zeds)
Fuel Consumption (L/100 km)
Estimated Distance Driven (km)
20 000
Average Cost of Fuel (zeds/L)
1.54
Estimated Maintenance Costs (zeds)
250
Clear
Calculate
RESULTS
closeOK"
MAT/MA104-CarPurchase,2,4,English,eng-CAN,"Car Purchase  Question 1 / 2
How to Use the Cost Estimator
The Cost Estimator will determine how much a car will cost to purchase and drive in the first year.
To use the estimator, follow these steps:
Enter the Car Price.
Enter the Fuel Consumption.
Click on the “Calculate” button. The result will display in the Results table.
To run additional calculations, click on “Clear”, enter new values, then click on the “Calculate” button again.
To delete any row of data from the Results table, click on the delete button next to that row.
Refer to “Car Purchase” on the right. Use the Cost Estimator to help you answer the question below. Click on a choice to answer the question.
To see how to use the Cost Estimator, click on “How to Use the Cost Estimator” above.
Based on Tania’s estimates, which car would cost her the least to purchase and drive in the first year?
Car A
Car B
Car C
Car D"
MAT/MA104-CarPurchase,2,5,English,eng-CAN,"C
(
)
x2
yx
√x
1/x
π
÷
7
8
9
x
4
5
6
–
1
2
3
+
0
.
+/-
="
MAT/MA104-CarPurchase,3,1,English,eng-CAN,Calculatorclose
MAT/MA104-CarPurchase,3,2,English,eng-CAN,PISA
MAT/MA104-CarPurchase,3,3,English,eng-CAN,"CAR PURCHASE
The prices and fuel consumption of four cars that Tania is considering purchasing are shown in the table below.
Fuel consumption is the number of litres of fuel needed to drive 100 kilometres. It is an estimate based on a combination of city and highway driving.
Car A
Car B
Car C
Car D
Car Price (zeds)
Car price includes all taxes and registration fees.
8000
8700
9900
10 500
Fuel Consumption
(L/100 km)
18.9
15.7
12.4
14.1"
MAT/MA104-CarPurchase,3,4,English,eng-CAN,"Car Purchase  Question 2 / 2
Refer to “Car Purchase” on the right. Click on a choice to answer the question.
A car’s resale price is the estimated price for which it can be resold at a later time.
For a car that stays in excellent condition, its value will decrease by 5% each year.
If Tania decides to buy car D and resell it after three years in excellent condition, what will be the approximate resale price of the car in zeds?
1575
8925
9000
9975"
MAT/MA104-CarPurchase,3,5,English,eng-CAN,"C
(
)
x2
yx
√x
1/x
π
÷
7
8
9
x
4
5
6
–
1
2
3
+
0
.
+/-
="
MAT/MA104-CarPurchase,1,1,Estonian,est-EST,Kalkulaatorclose
MAT/MA104-CarPurchase,1,2,Estonian,est-EST,PISA
MAT/MA104-CarPurchase,1,3,Estonian,est-EST,"C
(
)
x2
yx
√x
1/x
π
/
7
8
9
*
4
5
6
–
1
2
3
+
0
,
+/-
="
MAT/MA104-CarPurchase,1,4,Estonian,est-EST,"Auto ostmine  Sissejuhatus
Loe läbi sissejuhatus. Seejärel klõpsa noolt EDASI.
AUTO OSTMINE
Tanja kavatseb osta uue auto. Ta tahab teada, kui palju läheb maksma auto ostmine ja esimese aasta jooksul sellega sõitmine.
Ta leiab veebist selle kulukalkulaatori ja hindab oma kulusid järgmiselt:
ta sõidab sellel aastal hinnanguliselt 20 000 km;
keskmine kütuse hind on 1,54 zedi liitri kohta;
hoolduskulu on esimesel aastal hinnanguliselt 250 zedi.
KULUKALKULAATOR
Auto hind (zedi)
Kütusekulu (l/100 km)
Hinnanguline läbisõit (km)
Keskmine kütuse hind (zedi/l)
Hinnanguline hoolduskulu (zedi)
Tühjenda
Arvuta"
MAT/MA104-CarPurchase,2,1,Estonian,est-EST,Kalkulaatorclose
MAT/MA104-CarPurchase,2,2,Estonian,est-EST,PISA
MAT/MA104-CarPurchase,2,3,Estonian,est-EST,"AUTO OSTMINE
Järgmises tabelis on näidatud autode hinnad ja kütusekulud nelja auto puhul, mille ostmist Tanja kaalub.
Kütusekulu on 100 kilomeetri sõitmiseks vajalik kütusekogus liitrites. See on hinnang, mis põhineb kombinatsioonil linnas ja maanteel sõitmisest.
Auto A
Auto B
Auto C
Auto D
Auto hind (zedi)
Auto hind sisaldab kõiki makse ja registreerimistasusid.
8000
8700
9900
10 500
Kütusekulu
(l/100 km)
18,9
15,7
12,4
14,1
Mõned kulukalkulaatori lahtrid on täidetud Tanja hinnangute põhjal.
KULUKALKULAATOR
Auto hind (zedi)
Kütusekulu (l/100 km)
Hinnanguline läbisõit (km)
20 000
Keskmine kütuse hind (zedi/l)
1,54
Hinnanguline hoolduskulu (zedi)
250
Tühjenda
Arvuta
TULEMUSED
closeOK"
MAT/MA104-CarPurchase,2,4,Estonian,est-EST,"Auto ostmine  Küsimus  1 / 2
Kuidas kulukalkulaatorit kasutada
Kulukalkulaator leiab, kui palju maksab auto ostmine ja sellega esimese aasta jooksul sõitmine.
Kulukalkulaatori kasutamiseks toimi järgmiselt.
Sisesta auto hind
Sisesta kütusekulu
Klõpsa nuppu „Arvuta”. Tulemus kuvatakse tulemuste tabelis.
Uue arvutuse tegemiseks klõpsa nuppu „Tühjenda”, sisesta uued väärtused ja seejärel klõpsa uuesti nuppu „Arvuta”.
Tulemuste tabelist andmerea kustutamiseks klõpsa kustutamisnuppu rea kõrval.
Toetu materjalile „Auto ostmine” paremal. Alltoodud küsimusele vastamiseks kasuta kulukalkulaatori abi. Küsimusele vastamiseks klõpsa ühte vastusevarianti.
Et näha, kuidas kulukalkulaator töötab, klõpsa ülal linki „Kuidas kulukalkulaatorit kasutada”.
Millise auto ostmine ja esimesel aastal sellega sõitmine maksaks Tanja hinnangute põhjal talle kõige vähem?
Auto A
Auto B
Auto C
Auto D"
MAT/MA104-CarPurchase,2,5,Estonian,est-EST,"C
(
)
x2
yx
√x
1/x
π
/
7
8
9
*
4
5
6
–
1
2
3
+
0
,
+/-
="
MAT/MA104-CarPurchase,3,1,Estonian,est-EST,Kalkulaatorclose
MAT/MA104-CarPurchase,3,2,Estonian,est-EST,PISA
MAT/MA104-CarPurchase,3,3,Estonian,est-EST,"AUTO OSTMINE
Järgmises tabelis on näidatud autode hinnad ja kütusekulud nelja auto puhul, mille ostmist Tanja kaalub.
Kütusekulu on 100 kilomeetri sõitmiseks vajalik kütusekogus liitrites. See on hinnang, mis põhineb kombinatsioonil linnas ja maanteel sõitmisest.
Auto A
Auto B
Auto C
Auto D
Auto hind (zedi)
Auto hind sisaldab kõiki makse ja registreerimistasusid.
8000
8700
9900
10 500
Kütusekulu
(l/100 km)
18,9
15,7
12,4
14,1"
MAT/MA104-CarPurchase,3,4,Estonian,est-EST,"Auto ostmine  Küsimus  2 / 2
Toetu materjalile „Auto ostmine” paremal. Küsimusele vastamiseks klõpsa ühte vastusevarianti.
Auto edasimüügihind on arvestuslik hind, millega auto saab tulevikus edasi müüa.
Kui auto püsib väga heas seisukorras, siis tema edasimüügihind väheneb igal aastal 5% võrra.
Kui Tanja otsustab osta auto D ja müüa selle kolme aasta pärast väga heas seisukorras edasi, siis milliseks kujuneb auto ligikaudne edasimüügihind zedides?
1575
8925
9000
9975"
MAT/MA104-CarPurchase,3,5,Estonian,est-EST,"C
(
)
x2
yx
√x
1/x
π
/
7
8
9
*
4
5
6
–
1
2
3
+
0
,
+/-
="
MAT/MA104-CarPurchase,1,1,Finnish,fin-FIN,Laskinclose
MAT/MA104-CarPurchase,1,2,Finnish,fin-FIN,PISA
MAT/MA104-CarPurchase,1,3,Finnish,fin-FIN,"Auton hankinta  Johdanto
Lue johdanto  ja napsauta sitten SEURAAVA-nuolta.
AUTON HANKINTA
Tanja suunnittelee uuden auton hankkimista. Hän halua tietää, kuinka paljon auton hankkiminen ja sen käyttö ensimmäisen vuoden aikana tulisivat maksamaan.
Hän löytää netistä tämän Kustannuslaskurin ja arvioi kulunsa seuraavasti:
Hän ajaa tänä vuonna arviolta 20 000 km.
Polttoaine maksaa keskimäärin 1,54 zediä per litra.
Arvioidut ylläpitokustannukset ovat 250 zediä ensimmäisenä vuonna.
KUSTANNUSLASKURI
Auton hinta (zediä)
Polttoaineen kulutus (l / 100 km)
Arvioitu ajomatka (km)
Polttoaineen hinta keskimäärin (zediä/l)
Arvioidut ylläpitokustannukset (zediä)
Tyhjennä
Laske"
MAT/MA104-CarPurchase,1,4,Finnish,fin-FIN,"C
(
)
x2
yx
√x
1/x
π
÷
7
8
9
x
4
5
6
–
1
2
3
+
0
,
+/-
="
MAT/MA104-CarPurchase,2,1,Finnish,fin-FIN,Laskinclose
MAT/MA104-CarPurchase,2,2,Finnish,fin-FIN,PISA
MAT/MA104-CarPurchase,2,3,Finnish,fin-FIN,"AUTON HANKINTA
Alla olevassa taulukossa on esitetty hinnat ja polttoaineen kulutusta koskevat tiedot neljästä autosta, joiden hankintaa Tanja harkitsee.
Polttoaineen kulutuksella tarkoitetaan sitä, kuinka monta litraa polttoainetta kuluu 100 kilometrin ajomatkalla. Se on arvio, joka perustuu yhdistettyyn kaupunki- ja maantieajoon.
Auto A
Auto B
Auto C
Auto D
Auton hinta (zediä)
Auton hinta sisältää kaikki verot ja rekisteröintimaksut.
8 000
8 700
9 900
10 500
Polttoaineen kulutus
(l / 100 km)
18,9
15,7
12,4
14,1
Osa Kustannuslaskurin soluista on täytetty valmiiksi Tanjan arvioiden perusteella.
KUSTANNUSLASKURI
Auton hinta (zediä)
Polttoaineen kulutus (l / 100 km)
Arvioitu ajomatka (km)
20 000
Polttoaineen hinta keskimäärin (zediä/l)
1,54
Arvioidut ylläpitokustannukset (zediä)
250
Tyhjennä
Laske
TULOKSET
closeOK"
MAT/MA104-CarPurchase,2,4,Finnish,fin-FIN,"Auton hankinta  Tehtävä 1 / 2
Miten Kustannuslaskuria käytetään
Kustannuslaskuri määrittää, kuinka paljon auton hankinta ja käyttö ensimmäisen vuoden aikana tulisivat maksamaan.
Etene laskuria käyttäessäsi seuraavien vaiheiden mukaan:
Syötä auton hinta.
Syötä polttoaineen kulutus.
Napsauta ""Laske""-painiketta. Tulos tulee näkyviin Tulokset-taulukkoon.
Jos haluat suorittaa lisää laskelmia, napsauta ""Tyhjennä""-painiketta, syötä uudet arvot ja napsauta sitten uudelleen ""Laske""-painiketta.
Jos haluat poistaa rivejä Tulokset-taulukosta, napsauta kyseisen rivin vieressä olevaa poistopainiketta.
Tarkastele oikealla olevaa ""Auton hankinta"" -aineistoa. Vastaa alla olevaan tehtävään käyttämällä apuna Kustannuslaskuria. Vastaa napsauttamalla yhtä vaihtoehtoa.
Jos haluat tietää, kuinka Kustannuslaskuri toimii, napsauta yllä olevaa otsikkoa ""Miten Kustannuslaskuria käytetään"".
Minkä auton hankinta ja käyttö tulisi Tanjan arvioiden perusteella hänelle ensimmäisenä vuonna kaikkein halvimmaksi?
Auto A
Auto B
Auto C
Auto D"
MAT/MA104-CarPurchase,2,5,Finnish,fin-FIN,"C
(
)
x2
yx
√x
1/x
π
÷
7
8
9
x
4
5
6
–
1
2
3
+
0
,
+/-
="
MAT/MA104-CarPurchase,3,1,Finnish,fin-FIN,Laskinclose
MAT/MA104-CarPurchase,3,2,Finnish,fin-FIN,PISA
MAT/MA104-CarPurchase,3,3,Finnish,fin-FIN,"AUTON HANKINTA
Alla olevassa taulukossa on esitetty hinnat ja polttoaineen kulutusta koskevat tiedot neljästä autosta, joiden hankintaa Tanja harkitsee.
Polttoaineen kulutuksella tarkoitetaan sitä, kuinka monta litraa polttoainetta kuluu 100 kilometrin ajomatkalla. Se on arvio, joka perustuu yhdistettyyn kaupunki- ja maantieajoon.
Auto A
Auto B
Auto C
Auto D
Auton hinta (zediä)
Auton hinta sisältää kaikki verot ja rekisteröintimaksut.
8 000
8 700
9 900
10 500
Polttoaineen kulutus
(l / 100 km)
18,9
15,7
12,4
14,1"
