unit,page,part,language_name,lang_code,text
MAT/MA161-ForestedAreas,4,5,Bulgarian,bul-BGR,"C
(
)
x2
yx
√x
1/x
π
÷
7
8
9
x
4
5
6
–
1
2
3
+
0
,
+/-
="
MAT/MA161-ForestedAreas,5,1,Bulgarian,bul-BGR,Калкулаторclose
MAT/MA161-ForestedAreas,5,2,Bulgarian,bul-BGR,PISA
MAT/MA161-ForestedAreas,5,3,Bulgarian,bul-BGR,"ГОРИСТА ОБЛАСТ
Таблицата по-долу показва площта на гористата област, като процент от цялата площ, за всяка една от 15-те показани държави. Данните са от 2005, 2010 и 2015 година.
Колона А ▾
Колона В
Колона С
Колона D
Колона E
Колона F
Колона G
Държава
2005
2010
2015
Алжир0,640,810,82Армения11,7711,7411,77Германия32,6632,7332,76Гърция29,1130,2831,45Индия22,7723,4723,77Казахстан1,241,231,23Колумбия54,2652,8552,73Ливан13,3413,3813,42Панама64,3363,2162,11Перу59,0158,4557,79Португалия36,5235,8935,25САЩ33,2633,733,85Сенегал45,0544,0142,97Тайланд31,5131,8132,1Южна Корея64,4264,0863,69
Изчисли
Колона
Колона В
Колона С
Колона D
Колона E
Колона F
Колона G
Действие
Събиране
Изваждане
Умножение
Деление
Колона
Колона В
Колона С
Колона D
Колона E
Колона F
Колона G
Пусни
Средно аритметично
Колона
Колона В
Колона С
Колона D
Колона E
Колона F
Колона G
Пусни
Изчисти всичко
closeОК"
MAT/MA161-ForestedAreas,5,4,Bulgarian,bul-BGR,"Гориста област  Въпрос 2 / 4
Как да работим с таблица
Кликнете върху , за да сортирате колона във възходящ ред (от по-малко към по-голямо).  Кликнете върху иконката отново, за да сортирате колоната в низходящ ред (от по-голямо към по-малко) .
За да изчислите:
Изберете колона от първото падащо меню.
Изберете действие от средното падащо меню.
Изберете колона от последното падащо меню.
Кликнете върху бутона ""Пусни"".
Резултатът ще бъде показан в първата свободна празна колона.
За да се покаже средното аритметично на колоната, изберете колона от падащото меню и кликнете върху ""Пусни"". Резултатът ще бъде показан в празното поле под съответната колона.
За да отмените действието върху някоя колона, кликнете върху .
За да изтриете информацията в дадена колона, кликнете върху .
За да изчистите таблицата напълно, кликнете върху ""Изчисти всичко"".
Използвайте ""Гориста област"" вдясно. Използвайте таблицата, за да отговорите на въпроса. Кликнете върху отговора, който смятате за правилен.
Разгледайте двата времеви периода: от 2005 до 2010 и от 2010 до 2015 година.
Кое от следните твърдения най-добре описва средното процентно изменение на гористата област за двата периода?
Средното изменение е било положително и за двата периода.
Средното изменение е било отрицателно и за двата периода.
Средното изменение е било едно и също за двата периода.
Средното изменение е било положително за един от периодите и отрицателно за другия."
MAT/MA161-ForestedAreas,5,5,Bulgarian,bul-BGR,"C
(
)
x2
yx
√x
1/x
π
÷
7
8
9
x
4
5
6
–
1
2
3
+
0
,
+/-
="
MAT/MA161-ForestedAreas,6,1,Bulgarian,bul-BGR,Калкулаторclose
MAT/MA161-ForestedAreas,6,2,Bulgarian,bul-BGR,PISA
MAT/MA161-ForestedAreas,6,3,Bulgarian,bul-BGR,"ГОРИСТА ОБЛАСТ
Таблицата по-долу показва площта на гористата област, като процент от цялата площ, за всяка една от 15-те показани държави. Данните са от 2005, 2010 и 2015 година.
Колона А ▾
Колона В
Колона С
Колона D
Колона E
Колона F
Колона G
Държава
2005
2010
2015
Алжир0,640,810,82Армения11,7711,7411,77Германия32,6632,7332,76Гърция29,1130,2831,45Индия22,7723,4723,77Казахстан1,241,231,23Колумбия54,2652,8552,73Ливан13,3413,3813,42Панама64,3363,2162,11Перу59,0158,4557,79Португалия36,5235,8935,25САЩ33,2633,733,85Сенегал45,0544,0142,97Тайланд31,5131,8132,1Южна Корея64,4264,0863,69
Изчисли
Колона
Колона В
Колона С
Колона D
Колона E
Колона F
Колона G
Действие
Събиране
Изваждане
Умножение
Деление
Колона
Колона В
Колона С
Колона D
Колона E
Колона F
Колона G
Пусни
Средно аритметично
Колона
Колона В
Колона С
Колона D
Колона E
Колона F
Колона G
Пусни
Изчисти всичко
closeОК"
MAT/MA161-ForestedAreas,6,4,Bulgarian,bul-BGR,"Гориста област  Въпрос 3 / 4
Как да работим с таблица
Кликнете върху , за да сортирате колона във възходящ ред (от по-малко към по-голямо).  Кликнете върху иконката отново, за да сортирате колоната в низходящ ред (от по-голямо към по-малко) .
За да изчислите:
Изберете колона от първото падащо меню.
Изберете действие от средното падащо меню.
Изберете колона от последното падащо меню.
Кликнете върху бутона ""Пусни"".
Резултатът ще бъде показан в първата свободна празна колона.
За да се покаже средното аритметично на колоната, изберете колона от падащото меню и кликнете върху ""Пусни"". Резултатът ще бъде показан в празното поле под съответната колона.
За да отмените действието върху някоя колона, кликнете върху .
За да изтриете информацията в дадена колона, кликнете върху .
За да изчистите таблицата напълно, кликнете върху ""Изчисти всичко"".
Използвайте ""Гориста област"" вдясно. Използвайте таблицата, за да отговорите на въпроса. Изберете отговорите от падащите менюта, които смятате за правилни.
Разгледайте двата времеви периода: от 2005 до 2010 и от 2010 до 2015 година.
Изразено в проценти, кои две държави са имали най-значителни изменения в процента на гористата област от един времеви период до друг времеви период?
Отговори:
ИзберетеАлжирАрменияГерманияГърцияИндияКазахстанКолумбияЛиванПанамаПеруПортугалияСАЩСенегалТайландЮжна Корея
и
ИзберетеАлжирАрменияГерманияГърцияИндияКазахстанКолумбияЛиванПанамаПеруПортугалияСАЩСенегалТайландЮжна Корея"
MAT/MA161-ForestedAreas,6,5,Bulgarian,bul-BGR,"C
(
)
x2
yx
√x
1/x
π
÷
7
8
9
x
4
5
6
–
1
2
3
+
0
,
+/-
="
MAT/MA161-ForestedAreas,7,1,Bulgarian,bul-BGR,Калкулаторclose
MAT/MA161-ForestedAreas,7,2,Bulgarian,bul-BGR,PISA
MAT/MA161-ForestedAreas,7,3,Bulgarian,bul-BGR,"ГОРИСТА ОБЛАСТ
Таблицата по-долу показва площта на гористата област, като процент от цялата площ, за всяка една от 15-те показани държави. Данните са от 2005, 2010 и 2015 година.
Колона А ▾
Колона В
Колона С
Колона D
Колона E
Колона F
Колона G
Държава
2005
2010
2015
Алжир0,640,810,82Армения11,7711,7411,77Германия32,6632,7332,76Гърция29,1130,2831,45Индия22,7723,4723,77Казахстан1,241,231,23Колумбия54,2652,8552,73Ливан13,3413,3813,42Панама64,3363,2162,11Перу59,0158,4557,79Португалия36,5235,8935,25САЩ33,2633,733,85Сенегал45,0544,0142,97Тайланд31,5131,8132,1Южна Корея64,4264,0863,69
Изчисли
Колона
Колона В
Колона С
Колона D
Колона E
Колона F
Колона G
Действие
Събиране
Изваждане
Умножение
Деление
Колона
Колона В
Колона С
Колона D
Колона E
Колона F
Колона G
Пусни
Средно аритметично
Колона
Колона В
Колона С
Колона D
Колона E
Колона F
Колона G
Пусни
Изчисти всичко
closeОК"
MAT/MA161-ForestedAreas,7,4,Bulgarian,bul-BGR,"Гориста област  Въпрос 4 / 4
Как да работим с таблица
Кликнете върху , за да сортирате колона във възходящ ред (от по-малко към по-голямо).  Кликнете върху иконката отново, за да сортирате колоната в низходящ ред (от по-голямо към по-малко) .
За да изчислите:
Изберете колона от първото падащо меню.
Изберете действие от средното падащо меню.
Изберете колона от последното падащо меню.
Кликнете върху бутона ""Пусни"".
Резултатът ще бъде показан в първата свободна празна колона.
За да се покаже средното аритметично на колоната, изберете колона от падащото меню и кликнете върху ""Пусни"". Резултатът ще бъде показан в празното поле под съответната колона.
За да отмените действието върху някоя колона, кликнете върху .
За да изтриете информацията в дадена колона, кликнете върху .
За да изчистите таблицата напълно, кликнете върху ""Изчисти всичко"".
Използвайте ""Гориста област"" вдясно. Използвайте таблицата, за да отговорите на въпроса. Кликнете върху отговора, който смятате за правилен, и след това се аргументирайте.
Елена твърди, че Южна Корея има повече гориста област от всяка друга страна в този списък за показаните години.
Подкрепено ли е твърдението ѝ от данните в таблицата?
Да
Не
Обяснете своя отговор."
MAT/MA161-ForestedAreas,7,5,Bulgarian,bul-BGR,"C
(
)
x2
yx
√x
1/x
π
÷
7
8
9
x
4
5
6
–
1
2
3
+
0
,
+/-
="
MAT/MA161-ForestedAreas,1,1,Catalan,cat-ESP,Calculadoraclose
MAT/MA161-ForestedAreas,1,2,Catalan,cat-ESP,PISA
MAT/MA161-ForestedAreas,1,3,Catalan,cat-ESP,"Superfície forestal  Introducció
Llegeix la introducció. A continuació clica la fletxa SEGÜENT.
SUPERFÍCIE FORESTAL
En aquesta unitat utilitzaràs un full de càlcul per respondre a preguntes relacionades amb la situació següent:
Un bosc és un ecosistema on es poden trobar diversos arbres, plantes i animals.
La quantitat de superfície forestal d'un país pot canviar amb el temps.
A la pantalla següent, practicaràs amb el full de càlcul."
MAT/MA161-ForestedAreas,1,4,Catalan,cat-ESP,"C
(
)
x2
yx
√x
1/x
π
/
7
8
9
x
4
5
6
–
1
2
3
+
0
.
+/-
="
MAT/MA161-ForestedAreas,2,1,Catalan,cat-ESP,Calculadoraclose
MAT/MA161-ForestedAreas,2,2,Catalan,cat-ESP,PISA
MAT/MA161-ForestedAreas,2,3,Catalan,cat-ESP,"SUPERFÍCIE FORESTAL
El full de càlcul següent mostra la quantitat de superfície forestal com a percentatge de la superfície total de cadascun dels 15 països en aquest conjunt de dades. Les dades es mostren per als anys 2005, 2010 i 2015.
Columna A
Columna B
Columna C
Columna D
Columna E
Columna F
Columna G
País
2005
2010
2015
Calcula
Columna
Columna B
Columna C
Columna D
Columna E
Columna F
Columna G
Operació
Suma
Resta
Multiplicació
Divisió
Columna
Columna B
Columna C
Columna D
Columna E
Columna F
Columna G
Executa
Mitjana
Columna
Columna B
Columna C
Columna D
Columna E
Columna F
Columna G
Executa
Esborra-ho tot"
MAT/MA161-ForestedAreas,2,4,Catalan,cat-ESP,"Superfície forestal  Pràctica
Ara practicaràs amb el full de càlcul abans de continuar amb les preguntes.
Utilitza el full de càlcul per completar les tres accions següents.
Ordena una columna.
Fes clic al símbol  de la columna B, C o D per ordenar la columna en ordre ascendent (de menor a major).
Tingues en compte que totes les columnes s'ordenaran segons la forma en què s'ordena una columna.
Fes un càlcul
Selecciona una columna del primer menú desplegable situat a sota del full de càlcul.
A continuació, selecciona una operació al menú desplegable central.
A continuació, selecciona una columna de l'últim menú desplegable.
Clica ""Executa"".
Els resultats es mostraran a la primera columna buida disponible.
Mostra la mitjana d'una columna
Selecciona una columna del menú desplegable que hi ha al costat de ""Mitjana"", situat a sota del full de càlcul.
Clica ""Executa"".
El resultat es mostrarà a l'última cel·la d'aquesta columna.
Clica  per continuar."
MAT/MA161-ForestedAreas,2,5,Catalan,cat-ESP,"C
(
)
x2
yx
√x
1/x
π
/
7
8
9
x
4
5
6
–
1
2
3
+
0
.
+/-
="
MAT/MA161-ForestedAreas,3,1,Catalan,cat-ESP,Calculadoraclose
MAT/MA161-ForestedAreas,3,2,Catalan,cat-ESP,PISA
MAT/MA161-ForestedAreas,3,3,Catalan,cat-ESP,"SUPERFÍCIE FORESTAL
El full de càlcul següent mostra la quantitat de superfície forestal com a percentatge de la superfície total de cadascun dels 15 països en aquest conjunt de dades. Les dades es mostren per als anys 2005, 2010 i 2015.
Columna A ▾
Columna B
Columna C
Columna D
Columna E
Columna F
Columna G
País
2005
2010
2015
Alemanya32,6632,7332,76Algèria0,640,810,82Armènia11,7711,7411,77Colòmbia54,2652,8552,73Corea del Sud64,4264,0863,69Estats Units33,2633,733,85Grècia29,1130,2831,45Índia22,7723,4723,77Kazakhstan1,241,231,23Líban13,3413,3813,42Panamà64,3363,2162,11Perú59,0158,4557,79Portugal36,5235,8935,25Senegal45,0544,0142,97Tailàndia31,5131,8132,1
Calcula
Columna
Columna B
Columna C
Columna D
Columna E
Columna F
Columna G
Operació
Suma
Resta
Multiplicació
Divisió
Columna
Columna B
Columna C
Columna D
Columna E
Columna F
Columna G
Executa
Mitjana
Columna
Columna B
Columna C
Columna D
Columna E
Columna F
Columna G
Executa
Esborra-ho tot
closeD'acord"
MAT/MA161-ForestedAreas,3,4,Catalan,cat-ESP,"Superfícies forestals  Instruccions
Les instruccions per utilitzar el full de càlcul estan disponibles a cada pregunta.
Es troben en un menú anomenat ""Com utilitzar el full de càlcul"" que es pot obrir i tancar.
Clica la barra inferior per obrir les instruccions. Clica la barra de nou per tancar les instruccions.
Com utilitzar el full de càlcul
Clica a  per ordenar una columna en ordre ascendent (de menor a major).  Clica la icona de nou per ordenar la columna en ordre descendent (de major a menor).
Per fer càlculs:
Selecciona una columna al primer menú desplegable.
Selecciona una operació al menú desplegable central.
Selecciona una columna a l'últim menú desplegable.
Clica ""Executa"".
Els resultats es mostraran a la primera columna buida disponible.
Per mostrar la mitjana d'una columna, selecciona una columna al menú desplegable i clica ""Executa"". El resultat es mostrarà a l'última cel·la d'aquesta columna.
Per desfer una acció en una columna, clica .
Per esborrar una columna, clica .
Per esborrar completament el full de càlcul, clica ""Esborra-ho tot"".
Clica  per continuar."
MAT/MA161-ForestedAreas,3,5,Catalan,cat-ESP,"C
(
)
x2
yx
√x
1/x
π
/
7
8
9
x
4
5
6
–
1
2
3
+
0
.
+/-
="
MAT/MA161-ForestedAreas,4,1,Catalan,cat-ESP,Calculadoraclose
MAT/MA161-ForestedAreas,4,2,Catalan,cat-ESP,PISA
MAT/MA161-ForestedAreas,4,3,Catalan,cat-ESP,"SUPERFÍCIE FORESTAL
El full de càlcul següent mostra la quantitat de superfície forestal com a percentatge de la superfície total de cadascun dels 15 països en aquest conjunt de dades. Les dades es mostren per als anys 2005, 2010 i 2015.
Columna A ▾
Columna B
Columna C
Columna D
Columna E
Columna F
Columna G
País
2005
2010
2015
Alemanya32,6632,7332,76Algèria0,640,810,82Armènia11,7711,7411,77Colòmbia54,2652,8552,73Corea del Sud64,4264,0863,69Estats Units33,2633,733,85Grècia29,1130,2831,45Índia22,7723,4723,77Kazakhstan1,241,231,23Líban13,3413,3813,42Panamà64,3363,2162,11Perú59,0158,4557,79Portugal36,5235,8935,25Senegal45,0544,0142,97Tailàndia31,5131,8132,1
Calcula
Columna
Columna B
Columna C
Columna D
Columna E
Columna F
Columna G
Operació
Suma
Resta
Multiplicació
Divisió
Columna
Columna B
Columna C
Columna D
Columna E
Columna F
Columna G
Executa
Mitjana
Columna
Columna B
Columna C
Columna D
Columna E
Columna F
Columna G
Executa
Esborra-ho tot
closeD'acord"
MAT/MA161-ForestedAreas,4,4,Catalan,cat-ESP,"Superfície forestal  Pregunta 1 / 4
Com utilitzar el full de càlcul
Clica a  per ordenar una columna en ordre ascendent (de menor a major).  Clica la icona de nou per ordenar la columna en ordre descendent (de major a menor).
Per fer càlculs:
Selecciona una columna al primer menú desplegable.
Selecciona una operació al menú desplegable central.
Selecciona una columna a l'últim menú desplegable.
Clica ""Executa"".
Els resultats es mostraran a la primera columna buida disponible.
Per mostrar la mitjana d'una columna, selecciona una columna al menú desplegable i clica ""Executa"". El resultat es mostrarà a l'última cel·la d'aquesta columna.
Per desfer una acció en una columna, clica .
Per esborrar una columna, clica .
Per esborrar completament el full de càlcul, clica ""Esborra-ho tot"".
Consulta ""Superfície forestal"" a la dreta. Utilitza el full de càlcul per ajudar-te a respondre la pregunta següent. Selecciona una opció de cada menú desplegable per respondre la pregunta.
A la taula següent, respon a cada pregunta seleccionant un país al menú desplegable corresponent.
Pregunta
País
En termes de punts percentuals, quin país va tenir el major increment entre el 2005 i el 2015?
SeleccionaAlemanyaAlgèriaArmèniaColòmbiaCorea del SudEstats UnitsGrèciaÍndiaKazakhstanLíbanPanamàPerúPortugalSenegalTailàndia
Quin país no va tenir cap canvi global entre 2005 i 2015?
SeleccionaAlemanyaAlgèriaArmèniaColòmbiaCorea del SudEstats UnitsGrèciaÍndiaKazakhstanLíbanPanamàPerúPortugalSenegalTailàndia
En termes de punts percentuals, quin país va tenir la major pèrdua entre 2005 i 2015?
SeleccionaAlemanyaAlgèriaArmèniaColòmbiaCorea del SudEstats UnitsGrèciaÍndiaKazakhstanLíbanPanamàPerúPortugalSenegalTailàndia"
MAT/MA161-ForestedAreas,4,5,Catalan,cat-ESP,"C
(
)
x2
yx
√x
1/x
π
/
7
8
9
x
4
5
6
–
1
2
3
+
0
.
+/-
="
MAT/MA161-ForestedAreas,5,1,Catalan,cat-ESP,Calculadoraclose
MAT/MA161-ForestedAreas,5,2,Catalan,cat-ESP,PISA
MAT/MA161-ForestedAreas,5,3,Catalan,cat-ESP,"SUPERFÍCIE FORESTAL
El full de càlcul següent mostra la quantitat de superfície forestal com a percentatge de la superfície total de cadascun dels 15 països en aquest conjunt de dades. Les dades es mostren per als anys 2005, 2010 i 2015.
Columna A ▾
Columna B
Columna C
Columna D
Columna E
Columna F
Columna G
País
2005
2010
2015
Alemanya32,6632,7332,76Algèria0,640,810,82Armènia11,7711,7411,77Colòmbia54,2652,8552,73Corea del Sud64,4264,0863,69Estats Units33,2633,733,85Grècia29,1130,2831,45Índia22,7723,4723,77Kazakhstan1,241,231,23Líban13,3413,3813,42Panamà64,3363,2162,11Perú59,0158,4557,79Portugal36,5235,8935,25Senegal45,0544,0142,97Tailàndia31,5131,8132,1
Calcula
Columna
Columna B
Columna C
Columna D
Columna E
Columna F
Columna G
Operació
Suma
Resta
Multiplicació
Divisió
Columna
Columna B
Columna C
Columna D
Columna E
Columna F
Columna G
Executa
Mitjana
Columna
Columna B
Columna C
Columna D
Columna E
Columna F
Columna G
Executa
Esborra-ho tot
closeD'acord"
MAT/MA161-ForestedAreas,5,4,Catalan,cat-ESP,"Superfície forestal  Pregunta 2 / 4
Com utilitzar el full de càlcul
Clica a  per ordenar una columna en ordre ascendent (de menor a major).  Clica la icona de nou per ordenar la columna en ordre descendent (de major a menor).
Per fer càlculs:
Selecciona una columna al primer menú desplegable.
Selecciona una operació al menú desplegable central.
Selecciona una columna a l'últim menú desplegable.
Clica ""Executa"".
Els resultats es mostraran a la primera columna buida disponible.
Per mostrar la mitjana d'una columna, selecciona una columna al menú desplegable i clica ""Executa"". El resultat es mostrarà a l'última cel·la d'aquesta columna.
Per desfer una acció en una columna, clica .
Per esborrar una columna, clica .
Per esborrar completament el full de càlcul, clica ""Esborra-ho tot"".
Consulta ""Superfície forestal"" a la dreta. Utilitza el full de càlcul per ajudar-te a respondre la pregunta següent. Clica una opció per respondre la pregunta.
Tingues en compte els dos períodes de temps: de 2005 a 2010 i de 2010 a 2015.
Quina de les afirmacions següents descriu correctament el canvi mitjà en el percentatge de superfície forestal per als dos períodes de temps?
El canvi mitjà va ser positiu per als dos períodes de temps.
El canvi mitjà va ser negatiu per als dos períodes de temps.
El canvi mitjà va ser el mateix per als dos períodes de temps.
El canvi mitjà va ser positiu per a un període de temps i negatiu per a l'altre període de temps."
MAT/MA161-ForestedAreas,5,5,Catalan,cat-ESP,"C
(
)
x2
yx
√x
1/x
π
/
7
8
9
x
4
5
6
–
1
2
3
+
0
.
+/-
="
MAT/MA161-ForestedAreas,6,1,Catalan,cat-ESP,Calculadoraclose
MAT/MA161-ForestedAreas,6,2,Catalan,cat-ESP,PISA
MAT/MA161-ForestedAreas,6,3,Catalan,cat-ESP,"SUPERFÍCIE FORESTAL
El full de càlcul següent mostra la quantitat de superfície forestal com a percentatge de la superfície total de cadascun dels 15 països en aquest conjunt de dades. Les dades es mostren per als anys 2005, 2010 i 2015.
Columna A ▾
Columna B
Columna C
Columna D
Columna E
Columna F
Columna G
País
2005
2010
2015
Alemanya32,6632,7332,76Algèria0,640,810,82Armènia11,7711,7411,77Colòmbia54,2652,8552,73Corea del Sud64,4264,0863,69Estats Units33,2633,733,85Grècia29,1130,2831,45Índia22,7723,4723,77Kazakhstan1,241,231,23Líban13,3413,3813,42Panamà64,3363,2162,11Perú59,0158,4557,79Portugal36,5235,8935,25Senegal45,0544,0142,97Tailàndia31,5131,8132,1
Calcula
Columna
Columna B
Columna C
Columna D
Columna E
Columna F
Columna G
Operació
Suma
Resta
Multiplicació
Divisió
Columna
Columna B
Columna C
Columna D
Columna E
Columna F
Columna G
Executa
Mitjana
Columna
Columna B
Columna C
Columna D
Columna E
Columna F
Columna G
Executa
Esborra-ho tot
closeD'acord"
MAT/MA161-ForestedAreas,6,4,Catalan,cat-ESP,"Superfície forestal  Pregunta 3 / 4
Com utilitzar el full de càlcul
Clica a  per ordenar una columna en ordre ascendent (de menor a major).  Clica la icona de nou per ordenar la columna en ordre descendent (de major a menor).
Per fer càlculs:
Selecciona una columna al primer menú desplegable.
Selecciona una operació al menú desplegable central.
Selecciona una columna a l'últim menú desplegable.
Clica ""Executa"".
Els resultats es mostraran a la primera columna buida disponible.
Per mostrar la mitjana d'una columna, selecciona una columna al menú desplegable i clica ""Executa"". El resultat es mostrarà a l'última cel·la d'aquesta columna.
Per desfer una acció en una columna, clica .
Per esborrar una columna, clica .
Per esborrar completament el full de càlcul, clica ""Esborra-ho tot"".
Consulta ""Superfície forestal"" a la dreta. Utilitza el full de càlcul per ajudar-te a respondre la pregunta següent. Selecciona una opció de cada menú desplegable per respondre la pregunta.
Tingues en compte els dos períodes de temps: de 2005 a 2010 i de 2010 a 2015.
En termes de punts percentuals, quins dos països van tenir un canvi més gran en el percentatge de superfície forestal entre un període i un altre període?
Respostes:
SeleccionaAlemanyaAlgèriaArmèniaColòmbiaCorea del SudEstats UnitsGrèciaÍndiaKazakhstanLíbanPanamàPerúPortugalSenegalTailàndia
i
SeleccionaAlemanyaAlgèriaArmèniaColòmbiaCorea del SudEstats UnitsGrèciaÍndiaKazakhstanLíbanPanamàPerúPortugalSenegalTailàndia"
MAT/MA161-ForestedAreas,6,5,Catalan,cat-ESP,"C
(
)
x2
yx
√x
1/x
π
/
7
8
9
x
4
5
6
–
1
2
3
+
0
.
+/-
="
MAT/MA161-ForestedAreas,7,1,Catalan,cat-ESP,Calculadoraclose
MAT/MA161-ForestedAreas,7,2,Catalan,cat-ESP,PISA
MAT/MA161-ForestedAreas,7,3,Catalan,cat-ESP,"SUPERFÍCIE FORESTAL
El full de càlcul següent mostra la quantitat de superfície forestal com a percentatge de la superfície total de cadascun dels 15 països en aquest conjunt de dades. Les dades es mostren per als anys 2005, 2010 i 2015.
Columna A ▾
Columna B
Columna C
Columna D
Columna E
Columna F
Columna G
País
2005
2010
2015
Alemanya32,6632,7332,76Algèria0,640,810,82Armènia11,7711,7411,77Colòmbia54,2652,8552,73Corea del Sud64,4264,0863,69Estats Units33,2633,733,85Grècia29,1130,2831,45Índia22,7723,4723,77Kazakhstan1,241,231,23Líban13,3413,3813,42Panamà64,3363,2162,11Perú59,0158,4557,79Portugal36,5235,8935,25Senegal45,0544,0142,97Tailàndia31,5131,8132,1
Calcula
Columna
Columna B
Columna C
Columna D
Columna E
Columna F
Columna G
Operació
Suma
Resta
Multiplicació
Divisió
Columna
Columna B
Columna C
Columna D
Columna E
Columna F
Columna G
Executa
Mitjana
Columna
Columna B
Columna C
Columna D
Columna E
Columna F
Columna G
Executa
Esborra-ho tot
closeD'acord"
MAT/MA161-ForestedAreas,7,4,Catalan,cat-ESP,"Superfície forestal  Pregunta 4 / 4
Com utilitzar el full de càlcul
Clica a  per ordenar una columna en ordre ascendent (de menor a major).  Clica la icona de nou per ordenar la columna en ordre descendent (de major a menor).
Per fer càlculs:
Selecciona una columna al primer menú desplegable.
Selecciona una operació al menú desplegable central.
Selecciona una columna a l'últim menú desplegable.
Clica ""Executa"".
Els resultats es mostraran a la primera columna buida disponible.
Per mostrar la mitjana d'una columna, selecciona una columna al menú desplegable i clica ""Executa"". El resultat es mostrarà a l'última cel·la d'aquesta columna.
Per desfer una acció en una columna, clica .
Per esborrar una columna, clica .
Per esborrar completament el full de càlcul, clica ""Esborra-ho tot"".
Consulta ""Superfície forestal"" a la dreta. Utilitza el full de càlcul per ajudar-te a respondre la pregunta següent. Clica una opció i escriu una explicació per respondre a la pregunta.
L'Elena afirma que Corea del Sud tenia més superfície forestal que qualsevol altre país d'aquesta llista durant els anys que s'hi mostren.
Les dades del full de càlcul confirmen la seva afirmació?
Sí
No
Raona la teva resposta."
MAT/MA161-ForestedAreas,7,5,Catalan,cat-ESP,"C
(
)
x2
yx
√x
1/x
π
/
7
8
9
x
4
5
6
–
1
2
3
+
0
.
+/-
="
MAT/MA161-ForestedAreas,1,1,Chinese,zho-CHN,计算器close
MAT/MA161-ForestedAreas,1,2,Chinese,zho-CHN,PISA
MAT/MA161-ForestedAreas,1,3,Chinese,zho-CHN,"C
(
)
x2
yx
√x
1/x
π
÷
7
8
9
x
4
5
6
–
1
2
3
+
0
.
+/-
="
MAT/MA161-ForestedAreas,1,4,Chinese,zho-CHN,"森林面积  简介
阅读简介， 然后点击“下一页”的箭头。
森林面积
在本单元中，你会使用电子数据表回答与以下情况有关的问题：
森林是一个生态系统，里面有各种乔木、灌木和动物。
一个国家的森林面积也许会随着时间出现变化。
在下一个画面，你会练习使用电子数据表。"
MAT/MA161-ForestedAreas,2,1,Chinese,zho-CHN,计算器close
MAT/MA161-ForestedAreas,2,2,Chinese,zho-CHN,PISA
MAT/MA161-ForestedAreas,2,3,Chinese,zho-CHN,"森林面积
下面的电子数据表显示本组数据涉及的 15 个国家中每个国家的森林面积占土地总面积的百分比， 有 2005 年、2010 年和 2015 年的数据。
列 Ａ ▾
列 Ｂ
列 C
列 D
列 E
列 F
列 G
国家
2005
2010
2015
亚美尼亚11.7711.7411.77印度22.7723.4723.77哈萨克斯坦1.241.231.23哥伦比亚54.2652.8552.73塞内加尔45.0544.0142.97巴拿马64.3363.2162.11希腊29.1130.2831.45德国32.6632.7332.76泰国31.5131.8132.1秘鲁59.0158.4557.79美国33.2633.733.85葡萄牙36.5235.8935.25阿尔及利亚0.640.810.82韩国64.4264.0863.69黎巴嫩13.3413.3813.42
计算
列
列 Ｂ
列 C
列 D
列 E
列 F
列 G
运算
加
减
乘
除
列
列 Ｂ
列 C
列 D
列 E
列 F
列 G
运行
平均值
列
列 Ｂ
列 C
列 D
列 E
列 F
列 G
运行
全部清除
close确定"
MAT/MA161-ForestedAreas,2,4,Chinese,zho-CHN,"森林面积  练习
现在开始练习使用电子数据表，然后回答接下来的问题。
使用电子数据表完成以下三项操作。
对列进行排序。
点击列 B、C 或 D 中的  符号，按照升序（从低到高）将该列排序。
注意，任何一列经排序后，所有列都会按同样方式进行排序。
进行计算
在电子数据表下方的第一个下拉菜单中选择一列。
接下来，在中间下拉菜单中选择一项运算。
然后在最后一个下拉菜单中选择一列。
点击“运行”。
结果会显示在第一个可用的空白列中。
显示列的平均值
在电子数据表下方、“平均值”旁边的下拉菜单中选择一列。
点击“运行”。
结果会显示在该列下方的格子中。
点击  继续。"
MAT/MA161-ForestedAreas,2,5,Chinese,zho-CHN,"C
(
)
x2
yx
√x
1/x
π
÷
7
8
9
x
4
5
6
–
1
2
3
+
0
.
+/-
="
MAT/MA161-ForestedAreas,3,1,Chinese,zho-CHN,计算器close
MAT/MA161-ForestedAreas,3,2,Chinese,zho-CHN,PISA
